period_start,trading_end,Long,Short,distance,return_diff_entry,return_diff_exit,trigger,return,date_entry,date_exit,exit_reason,days_in_trade
2020-01-02,2021-06-29,SLB,NOV,0.418366948362446,0.21081302165142568,0.3293124352048311,0.08098311515689116,0.03938343201464822,2021-05-11 04:00:00+00:00,2021-06-16 04:00:00+00:00,Time Limit Reached (25 days),25
2020-01-02,2021-06-29,SLB,NOV,0.418366948362446,0.34277664998703417,0.4187263268529904,0.08098311515689116,0.03756773678734371,2021-06-17 04:00:00+00:00,2021-06-28 04:00:00+00:00,End of Period,7
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.07600948113046835,-0.06440645157748581,0.0719030392107913,-0.005622313489852537,2021-01-07 05:00:00+00:00,2021-01-12 05:00:00+00:00,Convergence,3
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.09300557389589414,-0.07141107917239164,0.0719030392107913,-0.010333172597960072,2021-01-13 05:00:00+00:00,2021-01-15 05:00:00+00:00,Convergence,2
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.07805970147018992,-0.06344448545511527,0.0719030392107913,-0.007056583965706409,2021-01-20 05:00:00+00:00,2021-01-22 05:00:00+00:00,Convergence,2
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.0815869619340932,-0.0680594481574559,0.0719030392107913,-0.003700208721216347,2021-01-25 05:00:00+00:00,2021-01-27 05:00:00+00:00,Convergence,2
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.07446487940024504,-0.06887039847325627,0.0719030392107913,-0.0026619438003114837,2021-01-28 05:00:00+00:00,2021-02-01 05:00:00+00:00,Convergence,2
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.07253088807616848,-0.05598830924047149,0.0719030392107913,-0.008929473500814522,2021-02-02 05:00:00+00:00,2021-02-23 05:00:00+00:00,Convergence,14
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.08116144437553763,-0.05598343510822601,0.0719030392107913,-0.012424726867652947,2021-04-08 04:00:00+00:00,2021-04-12 04:00:00+00:00,Convergence,2
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.07204885533704553,-0.0694119998242988,0.0719030392107913,-0.0012715042696282985,2021-04-13 04:00:00+00:00,2021-04-14 04:00:00+00:00,Convergence,1
2020-01-02,2021-06-29,APH,GWW,0.41937071838053613,-0.07221622472610156,-0.06560112280078045,0.0719030392107913,-0.0032779275065450975,2021-04-15 04:00:00+00:00,2021-04-16 04:00:00+00:00,Convergence,1
2020-01-02,2021-06-29,GWW,APH,0.41937071838053613,0.09395262059983533,0.07027351260658476,0.0719030392107913,-0.011431220010967746,2021-05-04 04:00:00+00:00,2021-06-04 04:00:00+00:00,Convergence,22
2020-01-02,2021-06-29,GWW,APH,0.41937071838053613,0.07343677863708353,0.07109951906891632,0.0719030392107913,-0.001003291402121409,2021-06-07 04:00:00+00:00,2021-06-09 04:00:00+00:00,Convergence,2
2020-01-02,2021-06-29,ETN,NSC,0.4194444838939021,0.09754047421090117,0.0741904699995235,0.0792684653622613,-0.011117000800882071,2021-03-04 05:00:00+00:00,2021-03-05 05:00:00+00:00,Convergence,1
2020-01-02,2021-06-29,ETN,NSC,0.4194444838939021,0.07969666028888622,0.0740764625161785,0.0792684653622613,-0.0015079398184602022,2021-03-12 05:00:00+00:00,2021-03-16 04:00:00+00:00,Convergence,2
2020-01-02,2021-06-29,ETN,NSC,0.4194444838939021,0.08360236427269041,0.07577528735794359,0.0792684653622613,-0.00023370548916179512,2021-06-07 04:00:00+00:00,2021-06-18 04:00:00+00:00,Convergence,9
2020-01-02,2021-06-29,ETN,NSC,0.4194444838939021,0.09404789117055423,0.12928045135890653,0.0792684653622613,0.014466293829499932,2021-06-21 04:00:00+00:00,2021-06-28 04:00:00+00:00,End of Period,5
2020-07-01,2021-12-27,AEE,LNT,0.10426326629755128,0.04246673823374092,0.04008335415538511,0.04083447027354103,-0.000973618125631015,2021-10-14 04:00:00+00:00,2021-10-15 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,AEE,LNT,0.10426326629755128,0.041734552561186744,0.038877963342191846,0.04083447027354103,-0.001565110016515714,2021-10-18 04:00:00+00:00,2021-10-21 04:00:00+00:00,Convergence,3
2020-07-01,2021-12-27,AEE,LNT,0.10426326629755128,0.04641593539761901,0.03231436276225197,0.04083447027354103,-0.006755750467085098,2021-10-25 04:00:00+00:00,2021-10-29 04:00:00+00:00,Convergence,4
2020-07-01,2021-12-27,AEE,LNT,0.10426326629755128,0.050058279704481956,0.03928557049318249,0.04083447027354103,-0.004890892356652854,2021-11-04 04:00:00+00:00,2021-11-08 05:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,AEE,LNT,0.10426326629755128,0.04286516324444811,0.03372393679276642,0.04083447027354103,-0.004449296080029974,2021-11-10 05:00:00+00:00,2021-11-22 05:00:00+00:00,Convergence,8
2020-07-01,2021-12-27,AEE,LNT,0.10426326629755128,0.04113320001364906,0.03433311110978532,0.04083447027354103,-0.003253578334609486,2021-12-09 05:00:00+00:00,2021-12-10 05:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,UDR,ES,0.11100752564111128,-0.044529924363972295,-0.03543815999624522,0.038174599512878236,-0.004207849379971984,2021-08-04 04:00:00+00:00,2021-08-06 04:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,UDR,ES,0.11100752564111128,-0.047544284333854714,-0.02403964946214132,0.038174599512878236,-0.010353620102199201,2021-08-09 04:00:00+00:00,2021-08-17 04:00:00+00:00,Convergence,6
2020-07-01,2021-12-27,UDR,ES,0.11100752564111128,-0.059646461847211896,-0.061094176565521074,0.038174599512878236,0.0007838396947772441,2021-12-07 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,12
2020-07-01,2021-12-27,UDR,ESS,0.11100752564111128,-0.044529924363972295,-0.03543815999624522,0.038174599512878236,-0.004207849379971984,2021-08-04 04:00:00+00:00,2021-08-06 04:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,UDR,ESS,0.11100752564111128,-0.047544284333854714,-0.02403964946214132,0.038174599512878236,-0.010353620102199201,2021-08-09 04:00:00+00:00,2021-08-17 04:00:00+00:00,Convergence,6
2020-07-01,2021-12-27,UDR,ESS,0.11100752564111128,-0.059646461847211896,-0.061094176565521074,0.038174599512878236,0.0007838396947772441,2021-12-07 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,12
2020-07-01,2021-12-27,WEC,XEL,0.16644294239160293,-0.057277328210272205,-0.04541949068000739,0.04682135356610302,-0.005058588599073932,2021-09-20 04:00:00+00:00,2021-09-27 04:00:00+00:00,Convergence,5
2020-07-01,2021-12-27,WEC,XEL,0.16644294239160293,-0.051802203069744035,-0.046676776609540505,0.04682135356610302,-0.0029088463444770785,2021-09-28 04:00:00+00:00,2021-09-29 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,WEC,XEL,0.16644294239160293,-0.048579571834669655,-0.0449251503548973,0.04682135356610302,-0.0016612345142589247,2021-11-04 04:00:00+00:00,2021-11-08 05:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,WEC,XEL,0.16644294239160293,-0.052924078258159035,-0.0406584029503545,0.04682135356610302,-0.0060775627186565595,2021-12-06 05:00:00+00:00,2021-12-07 05:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,WEC,XEL,0.16644294239160293,-0.050475041320838576,-0.051243550966893814,0.04682135356610302,0.0005068272021340192,2021-12-13 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,8
2020-07-01,2021-12-27,UDR,EQR,0.17714777270444013,-0.058090197470642924,-0.04509290661698029,0.051590132195119945,-0.0036097538639221494,2021-11-29 05:00:00+00:00,2021-12-01 05:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,UDR,EQR,0.17714777270444013,-0.053124626611678494,-0.04955998565007391,0.051590132195119945,-0.0017868678664927362,2021-12-03 05:00:00+00:00,2021-12-17 05:00:00+00:00,Convergence,10
2020-07-01,2021-12-27,UDR,EQR,0.17714777270444013,-0.055975352019181024,-0.05060309624719861,0.051590132195119945,-0.0025104185461081174,2021-12-20 05:00:00+00:00,2021-12-21 05:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,UDR,EQR,0.17714777270444013,-0.056591691198945915,-0.05743394244487088,0.051590132195119945,0.0004256917515415015,2021-12-22 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,1
2020-07-01,2021-12-27,ED,AEP,0.18602509520977747,-0.069256794579867,-0.050954957942397794,0.05455264547349474,-0.009055457040798132,2021-10-12 04:00:00+00:00,2021-10-14 04:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,ED,AEP,0.18602509520977747,-0.055060714902856356,-0.05243692055490157,0.05455264547349474,-0.0011892742852344096,2021-10-26 04:00:00+00:00,2021-10-27 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,ED,AEP,0.18602509520977747,-0.0587466220791224,-0.14353210929450322,0.05455264547349474,0.03951289848899253,2021-11-03 04:00:00+00:00,2021-12-09 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,ED,AEP,0.18602509520977747,-0.15099909877877837,-0.1367404915082826,0.05455264547349474,-0.0075999551373535645,2021-12-10 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,9
2020-07-01,2021-12-27,FISV,GPN,0.19529153997675697,0.11353082914667856,0.23307067928207836,0.05561455184485122,0.06546636343051082,2021-08-02 04:00:00+00:00,2021-09-07 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,FISV,GPN,0.19529153997675697,0.19098722372059584,0.1644469547678682,0.05561455184485122,0.002520480650955559,2021-09-08 04:00:00+00:00,2021-10-13 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,FISV,GPN,0.19529153997675697,0.1835288626863396,0.2724441474043944,0.05561455184485122,0.080546303779786,2021-10-14 04:00:00+00:00,2021-11-18 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,FISV,GPN,0.19529153997675697,0.26619322071759877,0.26577745769588745,0.05561455184485122,-0.00839068764266604,2021-11-19 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,23
2020-07-01,2021-12-27,SO,DUK,0.19622827787162567,-0.05702638003509586,-0.0533743565283038,0.055333307401888375,-0.0017551171701079005,2021-09-14 04:00:00+00:00,2021-09-15 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,SO,DUK,0.19622827787162567,-0.05832663864840115,-0.050937065583748664,0.055333307401888375,-0.0032688705270741414,2021-12-17 05:00:00+00:00,2021-12-21 05:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,ED,CMS,0.19739337050184433,0.053313904024531844,0.04343254150084408,0.05019115034007084,-0.004636532490325473,2021-11-05 04:00:00+00:00,2021-11-10 05:00:00+00:00,Convergence,3
2020-07-01,2021-12-27,ED,CMS,0.19739337050184433,0.05206585746163106,0.047416822672194936,0.05019115034007084,-0.002104676840121833,2021-11-11 05:00:00+00:00,2021-11-12 05:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,ED,CMS,0.19739337050184433,0.054266446637413424,0.04691740034969771,0.05019115034007084,-0.0034928234697130245,2021-11-16 05:00:00+00:00,2021-11-17 05:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,ED,CMS,0.19739337050184433,0.05762788407019781,0.05000172978256501,0.05019115034007084,-0.0037940154943313376,2021-11-18 05:00:00+00:00,2021-11-22 05:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,ED,CMS,0.19739337050184433,0.06418366209146265,0.09121901537898047,0.05019115034007084,0.011655298773635359,2021-11-23 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,21
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.05331269221344337,-0.03991212742148886,0.05074644080514127,-0.00708741293146542,2021-07-14 04:00:00+00:00,2021-07-15 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.054216847838486015,-0.04973792084544448,0.05074644080514127,-0.002104486945539885,2021-07-29 04:00:00+00:00,2021-08-09 04:00:00+00:00,Convergence,7
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.05662410745282198,-0.04108025421152717,0.05074644080514127,-0.006170291545056883,2021-08-16 04:00:00+00:00,2021-08-26 04:00:00+00:00,Convergence,8
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.05139878914481788,-0.04150809057603977,0.05074644080514127,-0.005400090338264496,2021-08-30 04:00:00+00:00,2021-08-31 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.055252337427284526,-0.049452822532922824,0.05074644080514127,-0.0025631026194889994,2021-09-08 04:00:00+00:00,2021-09-09 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.05276625799071355,-0.047705165817805484,0.05074644080514127,-0.0027808194913474527,2021-09-10 04:00:00+00:00,2021-09-13 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.05567112691169651,-0.04781339340240265,0.05074644080514127,-0.00416340653749292,2021-09-14 04:00:00+00:00,2021-09-15 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.05421204924891265,-0.04907876169393277,0.05074644080514127,-0.0023546858935545867,2021-09-20 04:00:00+00:00,2021-09-21 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.0719036794262421,-0.048007070345200686,0.05074644080514127,-0.012526461237010955,2021-09-22 04:00:00+00:00,2021-09-29 04:00:00+00:00,Convergence,5
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.054223023009860594,-0.1369061471939539,0.05074644080514127,0.04222431033873475,2021-09-30 04:00:00+00:00,2021-11-04 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.13759061938950712,-0.1965522366555018,0.05074644080514127,0.02802495211153655,2021-11-05 04:00:00+00:00,2021-12-13 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,GIS,CAG,0.2017380527321349,-0.19536322150137653,-0.17319497997398647,0.05074644080514127,-0.01184426237321956,2021-12-14 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,7
2020-07-01,2021-12-27,CMS,AEP,0.2107704382708681,-0.05712834354275431,-0.049003882591209136,0.052584842658111274,-0.0034474790389269483,2021-09-20 04:00:00+00:00,2021-09-23 04:00:00+00:00,Convergence,3
2020-07-01,2021-12-27,CMS,AEP,0.2107704382708681,-0.053838772151357794,-0.0398852804837736,0.052584842658111274,-0.006457556679549947,2021-09-24 04:00:00+00:00,2021-09-27 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,CMS,AEP,0.2107704382708681,-0.05829074775123355,-0.046351356557508216,0.052584842658111274,-0.005905576652511346,2021-12-09 05:00:00+00:00,2021-12-21 05:00:00+00:00,Convergence,8
2020-07-01,2021-12-27,ED,WEC,0.2417293664525838,0.06752263627320931,0.043710974458867735,0.0560567457161435,-0.011700661767028109,2021-10-12 04:00:00+00:00,2021-10-14 04:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,ED,WEC,0.2417293664525838,0.062414773721780836,0.05429844087710589,0.0560567457161435,-0.0037109875414009785,2021-11-03 04:00:00+00:00,2021-11-04 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,ED,WEC,0.2417293664525838,0.06834354862897563,0.09755197167629559,0.0560567457161435,0.013032756418342117,2021-11-05 04:00:00+00:00,2021-12-13 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,ED,WEC,0.2417293664525838,0.09729374524997447,0.10704255196683055,0.0560567457161435,0.004188369003106818,2021-12-14 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,7
2020-07-01,2021-12-27,PEP,BMY,0.27950227360241453,-0.07426185717155254,-0.16727105955340205,0.06577495906374403,0.05169124355431354,2021-09-01 04:00:00+00:00,2021-10-07 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,PEP,BMY,0.27950227360241453,-0.1916229489693273,-0.2037290014638452,0.06577495906374403,0.00295727991469219,2021-10-08 04:00:00+00:00,2021-11-12 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,PEP,BMY,0.27950227360241453,-0.20869726047071013,-0.223556692158704,0.06577495906374403,0.0042229551660035725,2021-11-15 05:00:00+00:00,2021-12-21 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,PEP,BMY,0.27950227360241453,-0.22083865243343537,-0.22029417796519202,0.06577495906374403,-0.00015602199890718538,2021-12-22 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,1
2020-07-01,2021-12-27,EXC,SO,0.2935772041987958,0.06388736110697923,0.05862260824366161,0.058891155977321294,-0.002228880192895133,2021-09-23 04:00:00+00:00,2021-09-24 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,EXC,SO,0.2935772041987958,0.06273459447022889,0.055479780895433484,0.058891155977321294,-0.0030204380557274924,2021-09-27 04:00:00+00:00,2021-09-28 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,EXC,SO,0.2935772041987958,0.06286623526048163,0.05482013812720088,0.058891155977321294,-0.003593792455571121,2021-10-06 04:00:00+00:00,2021-10-07 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,EXC,SO,0.2935772041987958,0.06586309709599902,0.1708982015307643,0.058891155977321294,0.04716421180981789,2021-10-13 04:00:00+00:00,2021-11-17 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,EXC,SO,0.2935772041987958,0.17910452394090637,0.11784402426923868,0.058891155977321294,-0.02802322126142509,2021-11-18 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,24
2020-07-01,2021-12-27,AZO,ORLY,0.3011838261821649,0.07182776389832912,0.08894383320386523,0.06644415593410954,0.006751170953480434,2021-10-27 04:00:00+00:00,2021-12-02 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,AZO,ORLY,0.3011838261821649,0.08215846479470068,0.14789549522559864,0.06644415593410954,0.025765152498160138,2021-12-03 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,14
2020-07-01,2021-12-27,AMGN,BAX,0.3045044932918285,0.0748465234264638,0.023608881328481046,0.06207339438861459,-0.024786708313605077,2021-08-03 04:00:00+00:00,2021-08-04 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,BAX,AMGN,0.3045044932918285,-0.07319462636997154,-0.1084815720803608,0.06207339438861459,0.02466965537534671,2021-09-03 04:00:00+00:00,2021-10-11 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,BAX,AMGN,0.3045044932918285,-0.12589852545826197,-0.1115406549046023,0.06207339438861459,-0.00880096846874312,2021-10-12 04:00:00+00:00,2021-11-16 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,BAX,AMGN,0.3045044932918285,-0.11304853192584396,-0.11485371445191117,0.06207339438861459,-0.0006276690887372371,2021-11-17 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,25
2020-07-01,2021-12-27,BR,SO,0.33126912686724497,0.08842204711480695,0.06436651694674378,0.0694265895251208,-0.010414165475758352,2021-10-22 04:00:00+00:00,2021-10-28 04:00:00+00:00,Convergence,4
2020-07-01,2021-12-27,DTE,SJM,0.3330616534677182,0.07889948109142242,0.0643457506906231,0.07277917471761479,-0.00751488990436866,2021-08-04 04:00:00+00:00,2021-08-13 04:00:00+00:00,Convergence,7
2020-07-01,2021-12-27,DTE,SJM,0.3330616534677182,0.08589270288680662,0.10041229989743383,0.07277917471761479,0.01404534256189316,2021-08-20 04:00:00+00:00,2021-09-27 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,DTE,SJM,0.3330616534677182,0.08824947641108016,0.07553206971116477,0.07277917471761479,-0.0071060631181493195,2021-09-28 04:00:00+00:00,2021-11-02 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,EXC,DUK,0.3386590461574598,-0.08704001800478345,-0.06830083781630059,0.06877763110888113,-0.005709186973423042,2021-09-13 04:00:00+00:00,2021-10-01 04:00:00+00:00,Convergence,14
2020-07-01,2021-12-27,EXC,DUK,0.3386590461574598,-0.07444125434494975,-0.19244050328723983,0.06877763110888113,0.05341577680462262,2021-10-13 04:00:00+00:00,2021-11-17 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,EXC,DUK,0.3386590461574598,-0.19796899915768784,-0.17183294231079915,0.06877763110888113,-0.013464722278124786,2021-11-18 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,24
2020-07-01,2021-12-27,SPGI,MCO,0.339158729554344,-0.07753948414477807,-0.07142788655829846,0.0723365227458682,-0.0032995491051113213,2021-09-17 04:00:00+00:00,2021-09-23 04:00:00+00:00,Convergence,4
2020-07-01,2021-12-27,SPGI,MCO,0.339158729554344,-0.07664540028578459,-0.06765949658503823,0.0723365227458682,-0.0005357110557115963,2021-09-24 04:00:00+00:00,2021-09-28 04:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,SPGI,MCO,0.339158729554344,-0.07816085721289578,-0.06487083961127404,0.0723365227458682,-0.005161053137725302,2021-12-13 05:00:00+00:00,2021-12-17 05:00:00+00:00,Convergence,4
2020-07-01,2021-12-27,SPGI,MCO,0.339158729554344,-0.07829947392237524,-0.06986548945192639,0.0723365227458682,-0.004072693699056051,2021-12-21 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,2
2020-07-01,2021-12-27,SPG,MCO,0.339158729554344,-0.07753948414477807,-0.07142788655829846,0.0723365227458682,-0.0032995491051113213,2021-09-17 04:00:00+00:00,2021-09-23 04:00:00+00:00,Convergence,4
2020-07-01,2021-12-27,SPG,MCO,0.339158729554344,-0.07664540028578459,-0.06765949658503823,0.0723365227458682,-0.0005357110557115963,2021-09-24 04:00:00+00:00,2021-09-28 04:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,SPG,MCO,0.339158729554344,-0.07816085721289578,-0.06487083961127404,0.0723365227458682,-0.005161053137725302,2021-12-13 05:00:00+00:00,2021-12-17 05:00:00+00:00,Convergence,4
2020-07-01,2021-12-27,SPG,MCO,0.339158729554344,-0.07829947392237524,-0.06986548945192639,0.0723365227458682,-0.004072693699056051,2021-12-21 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,2
2020-07-01,2021-12-27,RSG,HSY,0.3438855874051202,-0.0914453186349311,-0.11667869506102835,0.07067480397550965,0.012537044096450511,2021-08-24 04:00:00+00:00,2021-09-29 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,RSG,HSY,0.3438855874051202,-0.11406413911909896,-0.20214898972100825,0.07067480397550965,0.03868957165460296,2021-09-30 04:00:00+00:00,2021-11-04 04:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,RSG,HSY,0.3438855874051202,-0.19486626045168176,-0.14305405052106224,0.07067480397550965,-0.02467538816904269,2021-11-05 04:00:00+00:00,2021-12-13 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,RSG,HSY,0.3438855874051202,-0.14235261278447697,-0.13737107811794358,0.07067480397550965,-0.002227464554328984,2021-12-14 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,7
2020-07-01,2021-12-27,SRE,PNW,0.3443649386028981,0.07190403414880564,0.05085525457853435,0.06677743603016299,-0.007234759912054134,2021-09-09 04:00:00+00:00,2021-09-28 04:00:00+00:00,Convergence,13
2020-07-01,2021-12-27,SRE,PNW,0.3443649386028981,0.07112294355632232,0.064319295002918,0.06677743603016299,-0.003489597410935019,2021-09-29 04:00:00+00:00,2021-09-30 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,SRE,PNW,0.3443649386028981,0.10912474772705494,0.1151297125957158,0.06677743603016299,0.006563730628463826,2021-10-07 04:00:00+00:00,2021-11-11 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,SRE,PNW,0.3443649386028981,0.10851217620284925,0.11929233494543034,0.06677743603016299,0.004294306153177496,2021-11-12 05:00:00+00:00,2021-12-20 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,SRE,PNW,0.3443649386028981,0.12671790645924752,0.1266008215598179,0.06677743603016299,-0.0010761069184948013,2021-12-21 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,2
2020-07-01,2021-12-27,ETR,ED,0.3452673975145807,-0.0721206096355238,-0.03702381078159789,0.058809512463399084,-0.014605551654829796,2021-08-20 04:00:00+00:00,2021-08-30 04:00:00+00:00,Convergence,6
2020-07-01,2021-12-27,ETR,ED,0.3452673975145807,-0.06066042611673006,-0.0375260408474134,0.058809512463399084,-0.007461548121798112,2021-09-02 04:00:00+00:00,2021-09-22 04:00:00+00:00,Convergence,13
2020-07-01,2021-12-27,ED,ETR,0.3452673975145807,0.06504870401399887,0.05410579257448278,0.058809512463399084,-0.005502446842448938,2021-11-08 05:00:00+00:00,2021-11-10 05:00:00+00:00,Convergence,2
2020-07-01,2021-12-27,ED,ETR,0.3452673975145807,0.06829253313198724,0.06950631435366184,0.058809512463399084,0.0006218798658930158,2021-11-26 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,19
2020-07-01,2021-12-27,MDT,IEX,0.3671306356237098,0.07462943047544313,0.05785309172932018,0.05794341199615268,-0.006486817592622707,2021-09-01 04:00:00+00:00,2021-09-20 04:00:00+00:00,Convergence,12
2020-07-01,2021-12-27,MDT,IEX,0.3671306356237098,0.06688857444970586,0.05512597364016436,0.05794341199615268,-0.004406817695484122,2021-09-23 04:00:00+00:00,2021-09-28 04:00:00+00:00,Convergence,3
2020-07-01,2021-12-27,MDT,IEX,0.3671306356237098,0.07092308728197627,0.055966305566870655,0.05794341199615268,-0.007895148606977154,2021-09-30 04:00:00+00:00,2021-10-05 04:00:00+00:00,Convergence,3
2020-07-01,2021-12-27,MDT,IEX,0.3671306356237098,0.05819950125242013,0.0017934342281237248,0.05794341199615268,-0.02735069340542673,2021-10-15 04:00:00+00:00,2021-10-18 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,IEX,MDT,0.3671306356237098,-0.07791516992585179,-0.17321662879956123,0.05794341199615268,0.05068490921707669,2021-11-02 04:00:00+00:00,2021-12-08 05:00:00+00:00,Time Limit Reached (25 days),25
2020-07-01,2021-12-27,IEX,MDT,0.3671306356237098,-0.1621414254632061,-0.21535417362473364,0.05794341199615268,0.03467746867107624,2021-12-09 05:00:00+00:00,2021-12-23 05:00:00+00:00,End of Period,10
2020-07-01,2021-12-27,LMT,F,0.3679023967275037,-0.07313085499317484,-0.07019934831443642,0.07236055318214703,-0.0016655299844667848,2021-08-30 04:00:00+00:00,2021-08-31 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,LMT,F,0.3679023967275037,-0.07671984551151878,-0.05598251614337324,0.07236055318214703,-0.010902585618667526,2021-09-03 04:00:00+00:00,2021-09-07 04:00:00+00:00,Convergence,1
2020-07-01,2021-12-27,LMT,F,0.3679023967275037,-0.0803292113311842,-0.07088057341063325,0.07236055318214703,-0.004884808830914578,2021-09-24 04:00:00+00:00,2021-09-30 04:00:00+00:00,Convergence,4
2020-07-01,2021-12-27,LMT,F,0.3679023967275037,-0.07787505518684457,-0.030214263552385878,0.07236055318214703,-0.025943893415363295,2021-10-04 04:00:00+00:00,2021-10-26 04:00:00+00:00,Convergence,16
